team_id,season,home_attendance,wins,playoff_flag,team_name,league,division,market_tier,metro_population_m,source_note,stadium_capacity,market_base_price,market_multiplier,wins_percentile,ticket_price_proxy,playoff_rate,sponsorship_proxy,attendance_pct,attendance_yoy_growth,attendance_consistency,wins_trend,engagement_momentum,revenue_potential,revenue_proxy,fan_demand,operational_efficiency,fan_demand_score,revenue_potential_score,engagement_momentum_score,operational_efficiency_score,cpi,cpi_rank,cpi_tier
CIN,2023,1759545,80,0,Cincinnati Reds,NL,NL Central,Medium,2.2,"Approximate metro population, public estimates",42319,35,1.0,0.43333333333333335,36.05,0.3333333333333333,113.2,0.5133102809087592,-0.3046373318990404,0.8633537234401647,-0.11666666666666643,0.050000000000000225,63431597.24999999,63431597.24999999,0.39633423833966064,0.8633537234401647,20.0,23.333333333333332,50.0,36.666666666666664,29.5,24.0,Middle 20
CIN,2024,1430058,68,0,Cincinnati Reds,NL,NL Central,Medium,2.2,"Approximate metro population, public estimates",42319,35,1.0,0.21666666666666667,33.78,0.3333333333333333,109.9,0.4171893720796105,-0.1872569329002668,0.8479094201158582,-0.7166666666666665,-0.5499999999999998,48307359.24,48307359.24,0.3737578078437031,0.8479094201158582,13.333333333333334,16.666666666666664,15.0,23.333333333333332,16.17,29.0,Bottom 5
CLE,2015,1564775,83,0,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.55,37.28,0.0,108.2,0.5553124605192368,0.0,1.0,0.0,0.0,58334812.0,58334812.0,0.5276562302596184,1.0,50.0,30.0,36.666666666666664,51.66666666666667,41.58,19.0,Middle 20
CLE,2016,1092779,68,0,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.2833333333333333,34.48,0.0,104.2,0.3878089791144101,-0.30163825470115513,0.8815571524262923,-0.375,-0.375,37679019.919999994,37679019.919999994,0.33888421398848934,0.8815571524262923,13.333333333333334,6.666666666666667,23.333333333333332,40.0,17.33,28.0,Bottom 5
CLE,2017,1620768,85,0,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.7,38.85,0.0,110.5,0.5751834391595229,0.48316173718565225,0.8970748974965636,0.31666666666666643,0.31666666666666643,62966836.800000004,62966836.800000004,0.6326508782503154,0.8970748974965636,76.66666666666667,26.666666666666668,66.66666666666666,53.333333333333336,56.17,12.0,Middle 20
CLE,2018,1881729,96,1,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.9,40.95,0.3333333333333333,120.2,0.667794130798615,0.16101070603565715,0.8833873892359856,0.65,0.8166666666666667,77056802.55000001,77056802.55000001,0.5949965892172182,0.8833873892359856,80.0,50.0,83.33333333333334,43.333333333333336,66.17,9.0,Middle 20
CLE,2019,1306309,69,0,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.25,34.12,0.3333333333333333,110.4,0.46358720262556835,-0.30579323590166274,0.8768557274550101,-0.7166666666666665,-0.5499999999999998,44571263.08,44571263.08,0.374559224201121,0.8768557274550101,16.666666666666664,16.666666666666664,6.666666666666667,33.33333333333333,17.17,28.0,Bottom 5
CLE,2020,1111786,68,0,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.16666666666666666,33.25,0.3333333333333333,109.2,0.39455424532654226,-0.14891040328130634,0.8793132775877706,-0.48333333333333356,-0.3166666666666669,36966884.5,36966884.5,0.3798778412398872,0.8793132775877706,13.333333333333334,6.666666666666667,16.666666666666664,50.0,17.5,29.0,Bottom 5
CLE,2021,2034454,97,1,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.9166666666666666,41.12,0.3333333333333333,120.4,0.7219936773997562,0.8298971204890149,0.8423997323253295,0.95,1.0,83656748.47999999,83656748.47999999,0.7790710519034643,0.8423997323253295,96.66666666666667,46.666666666666664,98.33333333333333,16.666666666666664,70.0,9.0,Middle 20
CLE,2022,1777894,91,1,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.7333333333333333,39.2,0.6666666666666666,124.3,0.6309448270086038,-0.126107545316827,0.8497404989748935,0.28333333333333355,0.6166666666666669,69693444.80000001,69693444.80000001,0.4963806519188185,0.8497404989748935,40.0,26.666666666666668,70.0,26.666666666666668,40.0,20.0,Middle 20
CLE,2023,1063492,63,0,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.1,32.55,0.6666666666666666,114.8,0.37741551294117315,-0.40182485570005866,0.8280765813404874,-1.0333333333333337,-0.7000000000000004,34616664.599999994,34616664.599999994,0.29527068788069377,0.8280765813404874,6.666666666666667,6.666666666666667,6.666666666666667,10.0,7.17,30.0,Bottom 5
CLE,2024,1440960,76,0,Cleveland Guardians,AL,AL Central,Medium,2.1,"Approximate metro population, public estimates",34788,35,1.0,0.31666666666666665,34.83,0.3333333333333333,111.4,0.5113725891005413,0.3549326182049324,0.8505832509281078,-0.03333333333333357,0.13333333333333308,50188636.8,50188636.8,0.5570652618335307,0.8505832509281078,56.666666666666664,26.666666666666668,50.0,30.0,42.33,21.0,Middle 20
COL,2015,2836090,89,1,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.7,38.85,1.0,130.5,0.6982581523237766,0.0,1.0,0.0,0.5,110182096.5,110182096.5,0.5991290761618884,1.0,76.66666666666667,66.66666666666666,86.66666666666667,51.66666666666667,71.92,7.0,Middle 20
COL,2016,1520233,63,0,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.06666666666666667,32.2,0.5,111.0,0.37428822275796325,-0.4639687033909361,0.7709186659034852,-0.65,-0.4,48951502.6,48951502.6,0.2638816020071189,0.7709186659034852,3.3333333333333335,10.0,20.0,6.666666666666667,9.17,30.0,Bottom 5
COL,2017,2131496,73,0,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.36666666666666664,35.35,0.3333333333333333,112.2,0.524783930920923,0.4020850751167748,0.8378792739295419,-0.1,0.06666666666666665,75348383.60000001,75348383.60000001,0.5723830527220407,0.8378792739295419,66.66666666666666,40.0,46.666666666666664,10.0,46.17,17.0,Middle 20
COL,2018,1669031,69,0,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.26666666666666666,34.3,0.0,104.0,0.4109229616236104,-0.2169673318645684,0.8543501015089455,0.03333333333333357,0.03333333333333357,57247763.3,57247763.3,0.36480717322289946,0.8543501015089455,10.0,26.666666666666668,51.66666666666667,20.0,24.83,26.0,Bottom 5
COL,2019,2097471,77,0,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.5333333333333333,37.1,0.0,108.0,0.5164068224254886,0.25669984559903325,0.9245292000150493,0.2,0.2,77816174.10000001,77816174.10000001,0.553510672616265,0.9245292000150493,60.0,46.666666666666664,70.0,73.33333333333333,60.0,12.0,Middle 20
COL,2020,1776891,71,0,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.26666666666666666,34.3,0.0,104.0,0.43747858020752084,-0.1528412073396962,0.9431973931592041,-0.06666666666666643,-0.06666666666666643,60947361.3,60947361.3,0.41632833655863744,0.9431973931592041,23.333333333333332,16.666666666666664,33.33333333333333,93.33333333333333,33.83,24.0,Middle 20
COL,2021,3065534,96,1,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.8333333333333334,40.25,0.3333333333333333,119.2,0.7547483002040543,0.7252234380161755,0.8435433201878849,0.7333333333333336,0.9000000000000002,123387743.5,123387743.5,0.7695658396530423,0.8435433201878849,93.33333333333333,76.66666666666667,93.33333333333333,20.0,77.33,4.0,Top 5
COL,2022,2134667,82,0,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.5,36.75,0.3333333333333333,114.2,0.525564645426111,-0.30365574154454,0.8633542990976459,-0.05,0.11666666666666665,78449012.25,78449012.25,0.402706962101332,0.8633542990976459,20.0,36.666666666666664,43.333333333333336,36.666666666666664,32.17,23.0,Middle 20
COL,2023,3235479,99,1,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.9833333333333333,41.82,0.6666666666666666,128.1,0.7965895258692004,0.5156832423979947,0.8255699225553579,0.3333333333333336,0.666666666666667,135307731.78,135307731.78,0.7336080541729384,0.8255699225553579,96.66666666666667,86.66666666666667,90.0,6.666666666666667,78.83,6.0,Middle 20
COL,2024,2795619,97,1,Colorado Rockies,NL,NL West,Medium,3.0,"Approximate metro population, public estimates",50144,35,1.0,0.9333333333333333,41.3,0.6666666666666666,127.3,0.6882940095487957,-0.13594895840770405,0.8808518921848743,0.21666666666666642,0.5499999999999997,115459064.69999999,115459064.69999999,0.5303727382186905,0.8808518921848743,50.0,53.333333333333336,76.66666666666667,53.333333333333336,56.83,14.0,Middle 20
DET,2015,1708826,79,0,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.48333333333333334,36.57,0.0,107.2,0.5135120922023858,0.0,1.0,0.0,0.0,62491766.82,62491766.82,0.5067560461011928,1.0,40.0,40.0,36.666666666666664,51.66666666666667,41.08,20.0,Middle 20
DET,2016,1552216,76,0,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.5333333333333333,37.1,0.0,108.0,0.46644988179605096,-0.09164771603428323,0.9667219918840525,-0.075,-0.075,57587213.6,57587213.6,0.4519935098604678,0.9667219918840525,43.333333333333336,26.666666666666668,41.66666666666667,86.66666666666667,44.5,18.0,Middle 20
DET,2017,1858147,75,0,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.43333333333333335,36.05,0.0,106.5,0.5583839159689674,0.19709305921340836,0.9540286341734041,-0.08333333333333356,-0.08333333333333356,66986199.349999994,66986199.349999994,0.5669723813311869,0.9540286341734041,63.33333333333333,30.0,30.0,86.66666666666667,50.17,15.0,Middle 20
DET,2018,1618097,70,0,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.31666666666666665,34.83,0.0,104.8,0.4862475031725898,-0.1291878414355807,0.9601888159201901,-0.18333333333333357,-0.18333333333333357,56358318.51,56358318.51,0.45087399520744725,0.9601888159201901,36.666666666666664,23.333333333333332,33.33333333333333,100.0,41.5,20.0,Middle 20
DET,2019,1752148,78,0,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.6,37.8,0.0,109.0,0.5265306036590185,0.08284484799118963,0.9588756668421893,0.18333333333333357,0.18333333333333357,66231194.4,66231194.4,0.523695430537854,0.9588756668421893,56.666666666666664,36.666666666666664,63.33333333333333,96.66666666666667,58.0,13.0,Middle 20
DET,2020,2466290,98,1,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.9666666666666667,41.65,0.3333333333333333,121.2,0.7411344033142182,0.4075808664564866,0.8873571695371352,0.8,0.9666666666666667,102720978.5,102720978.5,0.6943017106555145,0.8873571695371352,93.33333333333333,60.0,96.66666666666667,56.666666666666664,78.5,4.0,Top 5
DET,2021,2038689,88,1,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.7666666666666667,39.55,0.6666666666666666,124.8,0.6126378307329066,-0.17337823208138536,0.8872520548984891,0.0,0.3333333333333333,80630149.94999999,80630149.94999999,0.4847873710707292,0.8872520548984891,50.0,36.666666666666664,70.0,63.33333333333333,52.0,15.0,Middle 20
DET,2022,2461321,98,1,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.9333333333333333,41.3,1.0,134.0,0.7396411900870354,0.2073057734652024,0.8953064712416058,0.16666666666666644,0.6666666666666664,101652557.3,101652557.3,0.6454736562202198,0.8953064712416058,73.33333333333333,56.666666666666664,73.33333333333333,56.666666666666664,65.83,12.0,Middle 20
DET,2023,2177194,89,0,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.8,39.9,0.6666666666666666,125.3,0.6542593839691585,-0.11543679186908173,0.9359602157287665,-0.13333333333333358,0.19999999999999973,86870040.6,86870040.6,0.5322605479495004,0.9359602157287665,60.0,46.666666666666664,60.0,90.0,60.5,13.0,Middle 20
DET,2024,1975999,80,0,Detroit Tigers,AL,AL Central,Medium,4.3,"Approximate metro population, public estimates",41083,35,1.0,0.5666666666666667,37.45,0.3333333333333333,115.2,0.5937991233044337,-0.09241023078329258,0.9351716958306883,-0.45,-0.2833333333333333,74001162.55000001,74001162.55000001,0.5075899279140658,0.9351716958306883,43.333333333333336,36.666666666666664,23.333333333333332,90.0,44.33,19.0,Middle 20
HOU,2015,1886339,69,0,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,0.31666666666666665,44.78,0.0,120.5,0.5656853819099577,0.0,1.0,0.0,0.0,97140799.483,97140799.483,0.5328426909549788,1.0,56.666666666666664,56.666666666666664,36.666666666666664,51.66666666666667,51.92,13.0,Middle 20
HOU,2016,1502043,66,0,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,0.15,42.53,0.0,117.6,0.45044065149486834,-0.2037258414314712,0.9185096696274748,-0.075,-0.075,73464172.10849999,73464172.10849999,0.4039162827964351,0.9185096696274748,26.666666666666668,46.666666666666664,41.66666666666667,63.33333333333333,41.17,20.0,Middle 20
HOU,2017,2348475,86,0,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,0.7333333333333333,50.4,0.0,127.6,0.7042731859336989,0.5635204850992948,0.8729049680670604,0.6166666666666665,0.6166666666666665,136117611.0,136117611.0,0.7112429562584383,0.8729049680670604,93.33333333333333,86.66666666666667,85.0,40.0,81.67,5.0,Top 5
HOU,2018,1677933,72,0,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,0.4,45.9,0.0,121.9,0.5031874811072246,-0.2855223070290295,0.8904393017635609,-0.13333333333333358,-0.13333333333333358,88569693.405,88569693.405,0.40282298923724513,0.8904393017635609,20.0,63.33333333333333,41.66666666666667,53.333333333333336,42.33,19.0,Middle 20
HOU,2019,2719029,98,1,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,0.95,53.32,0.3333333333333333,139.1,0.8153968922284118,0.6204633915656943,0.8290553460904604,0.6333333333333335,0.8000000000000002,166725420.222,166725420.222,0.7700781305282447,0.8290553460904604,96.66666666666667,90.0,90.0,13.333333333333334,80.83,4.0,Top 5
HOU,2020,2287923,87,0,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,0.6,48.6,0.3333333333333333,133.0,0.686114529803803,-0.15855145347842925,0.8706540084533463,0.06666666666666643,0.2333333333333331,127872016.46999998,127872016.46999998,0.5210829036456308,0.8706540084533463,40.0,83.33333333333334,43.333333333333336,36.666666666666664,53.17,14.0,Middle 20
HOU,2021,2292563,86,0,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,0.7,49.95,0.3333333333333333,134.7,0.687505997706477,0.00202804027932757,0.8715534211505743,-0.21666666666666642,-0.04999999999999977,131690550.1275,131690550.1275,0.562148364210714,0.8715534211505743,73.33333333333333,86.66666666666667,53.333333333333336,43.333333333333336,68.83,11.0,Middle 20
HOU,2022,2830352,100,1,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,1.0,54.0,0.3333333333333333,139.9,0.8487810261356058,0.23457981307383924,0.9150213406500163,0.45,0.6166666666666667,175764859.2,175764859.2,0.7117908014987668,0.9150213406500163,80.0,96.66666666666667,66.66666666666666,80.0,82.33,2.0,Top 5
HOU,2023,1779134,72,0,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,0.3333333333333333,45.0,0.3333333333333333,128.4,0.5335361757663869,-0.37140892722883934,0.8712760913557152,-0.7,-0.5333333333333333,92070184.5,92070184.5,0.39173487891491243,0.8712760913557152,16.666666666666664,50.0,13.333333333333334,46.666666666666664,30.5,23.0,Middle 20
HOU,2024,2316817,89,1,Houston Astros,AL,AL West,Large,7.3,"Approximate metro population, public estimates",41168,45,1.15,0.7333333333333333,50.4,0.6666666666666666,143.0,0.6947794163511873,0.3022161343664951,0.871267578023039,0.1,0.43333333333333335,134282713.32,134282713.32,0.6407606362729772,0.871267578023039,76.66666666666667,70.0,70.0,50.0,69.33,8.0,Middle 20
KCR,2015,1781946,90,0,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,0.75,31.5,0.0,100.1,0.58041140103246,0.0,1.0,0.0,0.0,50518169.1,50518169.1,0.54020570051623,1.0,60.0,20.0,36.666666666666664,51.66666666666667,42.08,18.0,Middle 20
KCR,2016,1928229,99,1,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,1.0,33.6,0.5,112.5,0.6280583673138352,0.08209171321689879,0.9663085070394728,0.225,0.475,58309644.96000001,58309644.96000001,0.5761292387210105,0.9663085070394728,70.0,30.0,80.0,83.33333333333334,62.0,11.0,Middle 20
KCR,2017,1074550,68,0,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,0.13333333333333333,26.32,0.3333333333333333,97.8,0.3499999837141136,-0.44272697900508706,0.8512966491542319,-0.8833333333333335,-0.7166666666666669,25453940.400000002,25453940.400000002,0.277142409394343,0.8512966491542319,3.3333333333333335,3.3333333333333335,3.3333333333333335,16.666666666666664,5.33,30.0,Bottom 5
KCR,2018,2139029,97,1,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,0.9666666666666667,33.32,0.6666666666666666,115.0,0.696719664198052,0.9906277046205387,0.8496857065119163,0.45,0.7833333333333333,64145201.652,64145201.652,0.8084381848821398,0.8496857065119163,100.0,36.666666666666664,80.0,16.666666666666664,64.5,11.0,Middle 20
KCR,2019,1189226,74,0,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,0.36666666666666664,28.28,0.3333333333333333,100.9,0.3873519897933093,-0.4440346531066198,0.8274484459360552,-0.28333333333333355,-0.11666666666666689,30268180.152000003,30268180.152000003,0.2895294431040135,0.8274484459360552,3.3333333333333335,3.3333333333333335,30.0,10.0,9.67,30.0,Bottom 5
KCR,2020,1925853,93,1,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,0.8,31.92,0.6666666666666666,112.8,0.6272844619941156,0.6194171671322355,0.8276163224141836,0.25,0.5833333333333333,55325904.984000005,55325904.984000005,0.6754006033836626,0.8276163224141836,86.66666666666667,13.333333333333334,66.66666666666666,6.666666666666667,48.67,15.0,Middle 20
KCR,2021,1906130,99,1,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,1.0,33.6,0.6666666666666666,115.5,0.6208603312614429,-0.010241176247616002,0.8650866791008182,0.5166666666666664,0.8499999999999996,57641371.2,57641371.2,0.524141541344022,0.8650866791008182,56.666666666666664,16.666666666666664,90.0,40.0,48.83,17.0,Middle 20
KCR,2022,1912615,92,1,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,0.7666666666666667,31.64,1.0,118.4,0.6229726107220412,0.0034021813832214587,0.8817928594232378,-0.13333333333333358,0.3666666666666664,54463624.74,54463624.74,0.5327850655626354,0.8817928594232378,53.333333333333336,20.0,60.0,43.333333333333336,43.17,19.0,Middle 20
KCR,2023,1881067,97,0,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,0.9,32.76,0.6666666666666666,114.2,0.6126968678657639,-0.016494694436674395,0.9938806715380883,0.05,0.3833333333333333,55461379.427999996,55461379.427999996,0.5506949282082354,0.9938806715380883,66.66666666666666,16.666666666666664,80.0,100.0,59.33,15.0,Middle 20
KCR,2024,1074550,64,0,Kansas City Royals,AL,AL Central,Small,2.1,"Approximate metro population, public estimates",37903,28,0.9,0.13333333333333333,26.32,0.3333333333333333,97.8,0.3499999837141136,-0.4287550629509741,0.8655053499631443,-1.0166666666666664,-0.8499999999999998,25453940.400000002,25453940.400000002,0.28418756361009934,0.8655053499631443,3.3333333333333335,3.3333333333333335,3.3333333333333335,43.333333333333336,9.33,30.0,Bottom 5
LAA,2015,1978124,70,0,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.36666666666666664,45.45,0.0,121.3,0.5365310532464197,0.0,1.0,0.0,0.0,103391596.17,103391596.17,0.5182655266232099,1.0,43.333333333333336,63.33333333333333,36.666666666666664,51.66666666666667,49.25,15.0,Middle 20
LAA,2016,2653689,88,1,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.8333333333333334,51.75,0.5,140.9,0.7197660784452533,0.34151802414813237,0.8704332711310169,0.45,0.7,157927666.61249998,157927666.61249998,0.6628708630424139,0.8704332711310169,90.0,93.33333333333333,93.33333333333333,36.666666666666664,83.67,3.0,Top 5
LAA,2017,1930959,70,0,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.25,43.88,0.3333333333333333,127.0,0.5237383834611244,-0.27234917128570835,0.8903295967754263,-0.3,-0.13333333333333333,97440053.058,97440053.058,0.4163642981029917,0.8903295967754263,13.333333333333334,63.33333333333333,23.333333333333332,50.0,35.83,23.0,Middle 20
LAA,2018,2728852,96,1,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.9,52.65,0.6666666666666666,145.9,0.7401527091899187,0.41321074139844494,0.8842135090192642,0.5666666666666664,0.8999999999999997,165225166.46999997,165225166.46999997,0.6944324171993866,0.8842135090192642,86.66666666666667,93.33333333333333,90.0,50.0,83.83,3.0,Top 5
LAA,2019,2066254,76,0,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.4666666666666667,46.8,0.3333333333333333,130.7,0.5604347527731465,-0.24281199566704237,0.8901860395129203,-0.23333333333333356,-0.0666666666666669,111205790.27999997,111205790.27999997,0.4420608873480427,0.8901860395129203,36.666666666666664,70.0,33.33333333333333,50.0,48.0,17.0,Middle 20
LAA,2020,1676876,60,0,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.03333333333333333,40.95,0.3333333333333333,123.2,0.45482287583773473,-0.18844633815590917,0.8782774133183885,-0.8666666666666665,-0.6999999999999998,78968283.03,78968283.03,0.3998692067094872,0.8782774133183885,20.0,40.0,6.666666666666667,46.666666666666664,27.33,25.0,Middle 20
LAA,2021,2392101,85,0,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.65,49.28,0.0,126.2,0.6488149726719932,0.42652229502956684,0.8779849376699181,0.5666666666666664,0.5666666666666664,135565147.87199998,135565147.87199998,0.6505342945108679,0.8779849376699181,83.33333333333334,90.0,78.33333333333333,46.666666666666664,78.83,2.0,Top 5
LAA,2022,2606790,89,1,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.6333333333333333,49.05,0.3333333333333333,133.6,0.707045556442485,0.08974913684664654,0.890038008572807,0.55,0.7166666666666667,147042506.92499998,147042506.92499998,0.5984695645761059,0.890038008572807,60.0,76.66666666666667,83.33333333333334,53.333333333333336,68.67,9.0,Middle 20
LAA,2023,1394660,60,0,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.05,41.18,0.3333333333333333,123.5,0.3782767908991811,-0.4649895081690508,0.844067555427284,-0.9,-0.7333333333333334,66046913.61999999,66046913.61999999,0.28390790726414883,0.844067555427284,3.3333333333333335,30.0,3.3333333333333335,26.666666666666668,14.83,29.0,Bottom 5
LAA,2024,2875819,95,1,Los Angeles Angels,AL,AL West,Large,13.1,"Approximate metro population, public estimates",45517,45,1.15,0.8833333333333333,52.42,0.6666666666666666,145.6,0.7800149015006468,1.0620215679807266,0.824737799751212,0.6833333333333336,1.0,173362996.777,173362996.777,0.861697292683308,0.824737799751212,100.0,100.0,100.0,3.3333333333333335,85.5,3.0,Top 5
LAD,2015,3385172,96,1,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,0.9333333333333333,53.1,1.0,154.1,0.7462901234567901,0.0,1.0,0.0,0.5,206715528.18,206715528.18,0.6231450617283951,1.0,90.0,100.0,86.66666666666667,51.66666666666667,86.58,2.0,Top 5
LAD,2016,2195008,68,0,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,0.2833333333333333,44.32,0.5,131.4,0.4839082892416226,-0.3515815444532804,0.8144680257662905,-0.7,-0.44999999999999996,111875167.74399999,111875167.74399999,0.35767576494906383,0.8144680257662905,16.666666666666664,76.66666666666667,15.0,20.0,34.83,25.0,Middle 20
LAD,2017,3831456,98,1,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,0.9833333333333333,53.78,0.6666666666666666,147.3,0.8446772486772487,0.7455316791556112,0.8135067045764888,0.5333333333333335,0.8666666666666669,236964059.232,236964059.232,0.8120982202716494,0.8135067045764888,100.0,100.0,96.66666666666667,6.666666666666667,85.33,1.0,Top 5
LAD,2018,3526505,98,1,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,1.0,54.0,0.6666666666666666,147.6,0.777448192239859,-0.0795914138123992,0.8417979294911377,0.5,0.8333333333333333,218995960.49999997,218995960.49999997,0.5792757250396141,0.8417979294911377,70.0,100.0,86.66666666666667,10.0,73.33,7.0,Middle 20
LAD,2019,2385086,67,0,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,0.16666666666666666,42.75,0.6666666666666666,133.2,0.5258126102292769,-0.3236686180793732,0.8202801349605131,-1.0333333333333337,-0.7000000000000004,117256790.475,117256790.475,0.3870591843349235,0.8202801349605131,20.0,73.33333333333333,3.3333333333333335,3.3333333333333335,30.17,25.0,Middle 20
LAD,2020,3711685,98,1,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,0.9666666666666667,53.55,0.6666666666666666,147.0,0.8182727072310406,0.5562059397438919,0.853538509331135,0.5166666666666664,0.8499999999999996,228574841.5125,228574841.5125,0.7615724658842771,0.853538509331135,96.66666666666667,100.0,93.33333333333333,20.0,85.5,2.0,Top 5
LAD,2021,2550533,69,0,Los Angeles Dodgers,NL,NL West,Large,13.1,"Approximate metro population, public estimates",56000,45,1.15,0.31666666666666665,44.78,0.3333333333333333,128.1,0.5622868165784832,-0.31283689213928445,0.851767756258736,-0.45,-0.2833333333333333,131344797.90100001,131344797.90100001,0.4158761243191045,0.851767756258736,23.333333333333332,83.33333333333334,25.0,30.0,42.67,21.0,Middle 20
